,cap,dim,rad,mean_cap,center_corr,K,EVD90,PR,P,M,N,layer,seed,model,manifold_type,eps,eps_step,max_iter,clean_accuracy,adv_accuracy,random
4,0.04406393578173877,33.26059571584759,1.3819992772830847,0.05191884549962762,0.23068404596059205,1,295,166.37518304942745,10,50,2000,4.block3,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.053719664071267326,30.09475279027203,1.2610267409473863,0.05191884549962762,0.23068404596059205,1,295,166.37518304942745,10,50,2000,4.block3,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.0563857804515887,29.103555338909402,1.222033065977783,0.05191884549962762,0.23068404596059205,1,295,166.37518304942745,10,50,2000,4.block3,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.05821592581704102,28.032538019404473,1.1656144526611383,0.05191884549962762,0.23068404596059205,1,295,166.37518304942745,10,50,2000,4.block3,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.07270650904811812,24.796287263327503,1.0765111538035395,0.05191884549962762,0.23068404596059205,1,295,166.37518304942745,10,50,2000,4.block3,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.04195649189492433,34.483987163117,1.454297890345411,0.05191884549962762,0.23068404596059205,1,295,166.37518304942745,10,50,2000,4.block3,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.2763816594225007,7.947907283168569,0.839502492532988,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.21637573959807896,9.649581105744376,0.862416094364682,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.18883665432110092,9.78402193115962,0.9186927863438485,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.1798673503714026,10.432414427925659,0.9864628631530125,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.14973586402739392,12.298941831659127,1.0498427519866758,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.21331766604056832,9.448016970297662,0.8407721907374495,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.22765883127100514,9.400970989442405,0.953108188038657,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.2966559739737885,6.912321783293031,0.8005576122443057,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.34896218298971776,7.2814135654883945,0.7201801103192362,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.22604484181925688,9.323358126095918,0.9647881823227498,0.2197113229643965,0.21765412143510104,1,33,12.004079514227895,10,50,2000,5.block4,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.4846335528140483,3.949039571253235,0.8243204276394579,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.38116372254323905,4.168711590772023,1.0226719305788814,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.3535268514538147,4.4807174938489345,0.97284811466076,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.24382738615230612,5.647566036402632,1.887434909792353,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.22428165880785228,5.5535806017570435,1.7005128899266737,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.3410913362121891,4.630656417352055,1.0969876633755145,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.3643826413699825,4.353600165239518,1.0684759783295776,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.6745174600293528,3.538455099495917,0.7499845900174917,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.5755825329558454,3.627481643527557,0.8077574064155164,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.3646580079855333,4.532353025870271,1.025517645810326,0.3608300111545861,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,1,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.0828211552369472,20.52825704053884,1.1561669576293965,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.04045867399887641,34.80555059093718,1.731820011058162,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.051515429167341385,29.343888773031125,1.5006240084166127,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.06233653576525036,25.18674970935148,1.3779732969770688,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.053178698458547044,27.75176136650943,1.4126866692527313,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.08878770765501004,20.58335558099062,1.1829346482164826,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.058439040536059805,27.003219297785545,1.3772374301909829,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.06388486831212073,24.375102287967604,1.240171385825059,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.07802852818703213,20.682393592769653,1.1395408603830433,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.07658620844428306,21.39938396684828,1.1626604090391155,0.06213118873303767,0.41074831987643223,2,70,9.798004075663535,10,50,2000,0.pixels,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.03935537760058228,36.05653311618488,1.4694930890193314,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.04183500330854655,35.04917432592066,1.4678087194789624,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.03671415805293571,36.881462554605754,1.5049246354754862,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.04007938206146659,35.83007185196275,1.4761307993046873,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.04252700079825619,33.88536515306947,1.37497673863362,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.037262352405644836,37.04295284196984,1.5266891654183774,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.036916869624350666,37.377569933932435,1.546673567669101,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.03958105611815238,36.09939537473396,1.4348545185770432,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.0380097712993322,36.57784517489252,1.475233888937536,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.03909018766079942,37.012937081893604,1.479244550243933,0.0390479407496525,0.15202703906407658,1,372,277.19191506108945,10,50,2000,1.VOneBlock.Noise,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.03905152951230678,36.08069211007264,1.4881075146429426,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.04284442441705782,34.68047150130092,1.438710194980167,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.035959359943889845,37.41147440408351,1.5227867969159268,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.03905181282902774,36.331994021740066,1.5023579817460526,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.03731282385189295,36.586482390611216,1.5081451577271199,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.03702899301082889,36.99168392482963,1.5421783514618115,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.04040794061763219,35.57912950033651,1.4372438446140912,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.04024700163619317,35.651070288283144,1.4168381212240426,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.039107462485180704,35.96909653372389,1.4370992289416034,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.03877272366568281,37.210731691793825,1.4927600349417383,0.03889143717701825,0.14571338352621543,1,370,307.7237374767362,10,50,2000,2.block1,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.06835983632856807,26.06189916420792,1.155748044125519,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.04605920123246866,32.51094271417662,1.31038370636532,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.03952013404451618,35.4001922738344,1.4929716397464536,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.04085676157340044,35.500347128172585,1.4425644763448555,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.039508857876128914,35.664453535468205,1.4872830615505888,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.04782655880678228,31.825575795872073,1.308943539124248,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.04811392476622897,32.19185740806676,1.3620900906614937,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.05073342121990047,31.29894061510624,1.3518894190193211,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.06336849339744953,26.475850881616548,1.1134458932309557,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.040646041993702656,35.39338692598278,1.5060679271825206,0.046900604678426425,0.2655729108456357,1,294,177.33278235208215,10,50,2000,3.block2,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.06842401138598334,25.135939818621285,1.1058296521479662,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.052319841383383164,31.564886915582118,1.303475692665512,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.04502536985919364,33.59742278358913,1.4155779516208369,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.04580712066594531,33.239732385980744,1.3969598238395151,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.04637791535205875,32.9793985700565,1.4241500078297753,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.05461430648237812,29.532225699450105,1.2222124505408478,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.05340977545932716,29.97468245262841,1.283965863243778,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.05901735360524167,27.848693723635385,1.2067783533511622,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.07432116455090146,23.989710424169473,1.1375749619447795,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.044189203376233714,33.87166547260993,1.424074645332868,0.05280027623431643,0.22134587067720485,1,295,164.9591393013966,10,50,2000,4.block3,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.29657756538642377,7.250205294139489,0.7616354221737558,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.24783915754284486,8.881828234899098,0.9083824433487041,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.2076501609482378,9.89844970059263,0.9463654401560538,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.19446112589913964,10.574930051059475,0.9557077663792597,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.1349374775601966,12.659831442113623,1.076320858680276,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.24293494935991464,8.966527194805355,0.9385688572249609,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.18258238978957134,9.810000773725294,0.9450908227526472,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.3491667621875532,6.990306544747887,0.8158577893953471,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.40303794623575956,6.771484859274031,0.7631514635487453,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.20171831577038857,10.39979483913114,0.9539232583545832,0.22385610054868768,0.22459899482525209,1,32,11.63051972500087,10,50,2000,5.block4,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.3056028335829836,4.185183318062795,0.9399146679600507,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.33813475472993615,4.570456909673814,0.9867648823329705,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.30221814454160173,4.862788954398103,1.1047400503836209,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.29325549872828277,5.263685863075793,1.2145473436472958,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.2500925178209059,5.686623844961792,1.3275012451626629,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.2684666032239935,5.117897255910276,1.3907961131191344,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.2949135242616299,4.6435281828300425,1.0236780614750687,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.5700021839932883,3.6378803520438745,0.7698516846505397,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.4511151731324434,3.7757448837570444,0.8595028674509486,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.3350397030620083,4.934376683564126,0.9428239865614709,0.3223880705149082,0.2954483879937066,2,7,6.468637466430664,10,50,10,6.linear,2,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.07462248483678148,21.183905636614675,1.288366607857503,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.06050675189215323,25.798669489727676,1.3143594782439836,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.05097924754037419,29.31173288044267,1.4425676294599465,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.044661558157446546,30.934407112617425,1.5956556412771596,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.05416443151544541,27.471920521070604,1.3841338511272978,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.06923408682922293,22.76703942120977,1.3343057349467715,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.05755394438124802,26.94916562417673,1.3497389707543697,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.07016328093077555,23.26649658944902,1.2669615721235612,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.09504406381265568,17.89484872264832,1.1196512249320898,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
9,0.06859484721986217,23.69396410729655,1.2017898303572034,0.061893586346759275,0.4177019278439512,2,70,10.346461425390121,10,50,2000,0.pixels,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
0,0.03672378468372377,36.73332233821051,1.4848270031923467,0.03953505930177607,0.14726056398025555,1,372,280.8823084544897,10,50,2000,1.VOneBlock.Noise,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
1,0.0416976087133163,35.50995391492503,1.4606024594858789,0.03953505930177607,0.14726056398025555,1,372,280.8823084544897,10,50,2000,1.VOneBlock.Noise,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
2,0.03927259922111653,36.769918647802896,1.5246693120188184,0.03953505930177607,0.14726056398025555,1,372,280.8823084544897,10,50,2000,1.VOneBlock.Noise,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
3,0.04275651690119596,34.93594091899615,1.5340721801729298,0.03953505930177607,0.14726056398025555,1,372,280.8823084544897,10,50,2000,1.VOneBlock.Noise,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
4,0.03721206590586539,37.438337972029785,1.516643809767134,0.03953505930177607,0.14726056398025555,1,372,280.8823084544897,10,50,2000,1.VOneBlock.Noise,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
5,0.04307725538161539,34.41802796421191,1.392942410210009,0.03953505930177607,0.14726056398025555,1,372,280.8823084544897,10,50,2000,1.VOneBlock.Noise,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
6,0.041308225131838135,35.58459976578428,1.5611562608063743,0.03953505930177607,0.14726056398025555,1,372,280.8823084544897,10,50,2000,1.VOneBlock.Noise,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
7,0.038697089014489386,36.79389829561308,1.4862830488480125,0.03953505930177607,0.14726056398025555,1,372,280.8823084544897,10,50,2000,1.VOneBlock.Noise,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
8,0.03724863593754509,36.686479865651094,1.4937380569988008,0.03953505930177607,0.14726056398025555,1,372,280.8823084544897,10,50,2000,1.VOneBlock.Noise,3,CIFAR_VOneResNet18,class,0.00392156862745098,0.000980392156862745,16,0.8911,0.83,False
